vehicle_id,driver_id,make,model,year,licence_plate,color,is_active
1536,1536,Toyota,Civic,2021,DA01536,Silver,True
1537,1537,Honda,Corolla,2017,DA01537,White,False
1538,1538,Hyundai,Focus,2023,DA01538,White,True
1539,1539,Honda,Civic,2016,DA01539,Black,True
1540,1540,Toyota,Civic,2022,DA01540,White,True
1541,1541,Honda,Elantra,2019,DA01541,Blue,True
1542,1542,Toyota,Civic,2024,DA01542,Silver,True
1543,1543,Toyota,Corolla,2019,DA01543,Silver,True
1544,1544,Ford,Corolla,2022,DA01544,Silver,True
1545,1545,Ford,Civic,2022,DA01545,Silver,True
1546,1546,Hyundai,Elantra,2015,DA01546,White,True
1547,1547,Honda,Corolla,2016,DA01547,Black,True
1548,1548,Ford,Elantra,2016,DA01548,Black,False
1549,1549,Honda,Elantra,2024,DA01549,White,True
1550,1550,Honda,Focus,2016,DA01550,Black,True
1551,1551,Honda,Focus,2017,DA01551,Silver,False
1552,1552,Hyundai,Corolla,2016,DA01552,Black,True
1553,1553,Honda,Elantra,2023,DA01553,Silver,True
1554,1554,Toyota,Elantra,2022,DA01554,Blue,True
1555,1555,Hyundai,Civic,2022,DA01555,Blue,True
1556,1556,Hyundai,Corolla,2024,DA01556,Blue,True
1557,1557,Toyota,Focus,2017,DA01557,Blue,True
1558,1558,Toyota,Civic,2016,DA01558,Silver,False
1559,1559,Toyota,Corolla,2020,DA01559,White,True
1560,1560,Hyundai,Focus,2016,DA01560,Black,True
1561,1561,Honda,Focus,2016,DA01561,Silver,True
1562,1562,Toyota,Civic,2019,DA01562,Blue,True
1563,1563,Ford,Focus,2021,DA01563,Black,True
1564,1564,Toyota,Focus,2024,DA01564,Silver,True
1565,1565,Toyota,Elantra,2015,DA01565,Silver,True
1566,1566,Toyota,Focus,2022,DA01566,White,True
1567,1567,Hyundai,Elantra,2020,DA01567,White,True
1568,1568,Honda,Corolla,2023,DA01568,Silver,True
1569,1569,Honda,Corolla,2018,DA01569,Silver,True
1570,1570,Toyota,Corolla,2016,DA01570,Black,True
1571,1571,Hyundai,Civic,2015,DA01571,White,True
1572,1572,Honda,Focus,2023,DA01572,White,True
1573,1573,Toyota,Elantra,2017,DA01573,Blue,True
1574,1574,Toyota,Focus,2022,DA01574,Black,True
1575,1575,Honda,Corolla,2023,DA01575,Blue,True
1576,1576,Ford,Civic,2021,DA01576,Black,True
1577,1577,Ford,Focus,2018,DA01577,Silver,True
1578,1578,Toyota,Corolla,2019,DA01578,Silver,True
1579,1579,Hyundai,Focus,2021,DA01579,Silver,True
1580,1580,Honda,Corolla,2015,DA01580,Silver,True
1581,1581,Honda,Civic,2020,DA01581,Black,True
1582,1582,Ford,Focus,2018,DA01582,Silver,False
1583,1583,Hyundai,Corolla,2024,DA01583,White,True
1584,1584,Toyota,Focus,2024,DA01584,Black,True
1585,1585,Ford,Corolla,2022,DA01585,White,True
1586,1586,Toyota,Corolla,2024,DA01586,White,True
1587,1587,Hyundai,Focus,2020,DA01587,Blue,True
1588,1588,Ford,Civic,2017,DA01588,White,False
1589,1589,Toyota,Focus,2018,DA01589,Silver,True
1590,1590,Honda,Elantra,2024,DA01590,Silver,False
1591,1591,Honda,Focus,2021,DA01591,Silver,False
1592,1592,Honda,Focus,2024,DA01592,Black,True
1593,1593,Toyota,Corolla,2015,DA01593,Black,True
1594,1594,Toyota,Elantra,2024,DA01594,White,True
1595,1595,Toyota,Elantra,2022,DA01595,Black,True
1596,1596,Hyundai,Civic,2016,DA01596,Black,True
1597,1597,Honda,Civic,2022,DA01597,White,True
1598,1598,Hyundai,Corolla,2017,DA01598,Black,True
1599,1599,Honda,Corolla,2024,DA01599,Blue,True
1600,1600,Ford,Corolla,2016,DA01600,Blue,True
1601,1601,Honda,Elantra,2016,DA01601,White,True
1602,1602,Honda,Focus,2015,DA01602,Black,False
1603,1603,Ford,Corolla,2022,DA01603,Silver,True
1604,1604,Toyota,Corolla,2020,DA01604,Black,True
1605,1605,Honda,Corolla,2023,DA01605,Blue,True
1606,1606,Ford,Civic,2023,DA01606,Blue,True
1607,1607,Hyundai,Focus,2017,DA01607,White,True
1608,1608,Toyota,Corolla,2021,DA01608,Silver,True
1609,1609,Ford,Corolla,2023,DA01609,Silver,False
1610,1610,Honda,Focus,2019,DA01610,Blue,True
1611,1611,Honda,Elantra,2024,DA01611,Blue,True
1612,1612,Honda,Corolla,2015,DA01612,Silver,True
1613,1613,Toyota,Focus,2022,DA01613,Black,True
1614,1614,Ford,Corolla,2018,DA01614,Black,True
1615,1615,Ford,Focus,2023,DA01615,Black,True
1616,1616,Honda,Elantra,2023,DA01616,Blue,True
1617,1617,Honda,Corolla,2022,DA01617,White,True
1618,1618,Ford,Civic,2017,DA01618,Black,True
1619,1619,Toyota,Civic,2023,DA01619,Black,True
1620,1620,Toyota,Corolla,2024,DA01620,Black,False
1621,1621,Ford,Civic,2022,DA01621,Silver,True
1622,1622,Hyundai,Elantra,2017,DA01622,Black,True
1623,1623,Honda,Focus,2023,DA01623,Silver,True
1624,1624,Ford,Corolla,2015,DA01624,Silver,True
1625,1625,Ford,Elantra,2020,DA01625,Silver,False
1626,1626,Honda,Corolla,2023,DA01626,White,True
1627,1627,Toyota,Elantra,2016,DA01627,White,True
1628,1628,Toyota,Focus,2023,DA01628,Black,True
1629,1629,Honda,Elantra,2016,DA01629,Silver,True
1630,1630,Ford,Focus,2019,DA01630,White,True
1631,1631,Hyundai,Elantra,2018,DA01631,Blue,True
1632,1632,Honda,Corolla,2018,DA01632,White,True
1633,1633,Honda,Elantra,2015,DA01633,Silver,True
1634,1634,Honda,Corolla,2022,DA01634,Silver,False
1635,1635,Hyundai,Focus,2020,DA01635,Silver,True
1636,1636,Ford,Focus,2023,DA01636,Black,True
1637,1637,Honda,Civic,2015,DA01637,Black,True
1638,1638,Ford,Civic,2020,DA01638,Black,True
1639,1639,Honda,Elantra,2018,DA01639,Blue,True
1640,1640,Ford,Civic,2024,DA01640,Silver,True
1641,1641,Hyundai,Civic,2023,DA01641,Black,True
1642,1642,Honda,Focus,2015,DA01642,Blue,True
1643,1643,Toyota,Focus,2021,DA01643,Black,True
1644,1644,Ford,Focus,2022,DA01644,White,True
1645,1645,Honda,Elantra,2015,DA01645,White,True
1646,1646,Ford,Focus,2020,DA01646,Blue,True
1647,1647,Toyota,Focus,2016,DA01647,Silver,True
1648,1648,Hyundai,Civic,2023,DA01648,Black,True
1649,1649,Ford,Corolla,2017,DA01649,White,True
1650,1650,Hyundai,Elantra,2020,DA01650,White,True
1651,1651,Ford,Civic,2019,DA01651,Black,True
1652,1652,Honda,Elantra,2019,DA01652,Silver,True
1653,1653,Ford,Focus,2021,DA01653,Silver,True
1654,1654,Honda,Focus,2015,DA01654,Blue,True
1655,1655,Honda,Corolla,2022,DA01655,White,True
1656,1656,Honda,Focus,2018,DA01656,Blue,True
1657,1657,Toyota,Focus,2021,DA01657,White,False
1658,1658,Toyota,Civic,2024,DA01658,Silver,True
1659,1659,Toyota,Focus,2017,DA01659,Blue,True
1660,1660,Honda,Civic,2015,DA01660,White,True
1661,1661,Ford,Elantra,2019,DA01661,Blue,True
1662,1662,Ford,Corolla,2021,DA01662,Blue,True
1663,1663,Ford,Corolla,2016,DA01663,Blue,False
1664,1664,Honda,Focus,2015,DA01664,White,True
1665,1665,Hyundai,Focus,2015,DA01665,White,True
1666,1666,Honda,Focus,2024,DA01666,Blue,True
1667,1667,Honda,Focus,2018,DA01667,Silver,True
1668,1668,Honda,Civic,2020,DA01668,Silver,True
1669,1669,Hyundai,Corolla,2021,DA01669,Blue,True
1670,1670,Honda,Elantra,2022,DA01670,Black,True
1671,1671,Hyundai,Civic,2024,DA01671,Black,True
1672,1672,Hyundai,Corolla,2017,DA01672,White,True
1673,1673,Hyundai,Elantra,2020,DA01673,Silver,True
1674,1674,Ford,Focus,2022,DA01674,Blue,True
1675,1675,Toyota,Focus,2020,DA01675,White,True
1676,1676,Hyundai,Elantra,2024,DA01676,Blue,True
1677,1677,Hyundai,Corolla,2022,DA01677,Blue,True
1678,1678,Ford,Corolla,2024,DA01678,Blue,True
1679,1679,Toyota,Elantra,2018,DA01679,Black,False
1680,1680,Hyundai,Corolla,2018,DA01680,White,True
1681,1681,Toyota,Elantra,2023,DA01681,Blue,True
1682,1682,Ford,Elantra,2018,DA01682,White,False
1683,1683,Hyundai,Civic,2021,DA01683,White,True
1684,1684,Hyundai,Elantra,2018,DA01684,Silver,True
1685,1685,Toyota,Civic,2020,DA01685,Blue,True
1686,1686,Ford,Elantra,2023,DA01686,Silver,True
1687,1687,Toyota,Civic,2024,DA01687,Silver,True
1688,1688,Ford,Elantra,2024,DA01688,White,True
1689,1689,Hyundai,Civic,2021,DA01689,Blue,True
1690,1690,Toyota,Elantra,2024,DA01690,White,True
1691,1691,Hyundai,Corolla,2021,DA01691,Blue,True
1692,1692,Hyundai,Corolla,2024,DA01692,Blue,True
1693,1693,Ford,Corolla,2022,DA01693,White,True
1694,1694,Toyota,Elantra,2020,DA01694,Silver,False
1695,1695,Toyota,Focus,2016,DA01695,White,True
1696,1696,Honda,Civic,2016,DA01696,Black,True
1697,1697,Honda,Corolla,2015,DA01697,Blue,True
1698,1698,Hyundai,Elantra,2024,DA01698,Blue,True
1699,1699,Honda,Focus,2021,DA01699,Black,True
1700,1700,Ford,Civic,2017,DA01700,Black,True
1701,1701,Toyota,Corolla,2017,DA01701,White,True
1702,1702,Ford,Elantra,2021,DA01702,Black,True
1703,1703,Hyundai,Focus,2016,DA01703,Blue,True
1704,1704,Ford,Elantra,2021,DA01704,Blue,True
1705,1705,Hyundai,Focus,2022,DA01705,Black,True
1706,1706,Honda,Corolla,2018,DA01706,White,True
1707,1707,Ford,Civic,2024,DA01707,Black,True
1708,1708,Hyundai,Civic,2022,DA01708,Blue,True
1709,1709,Ford,Elantra,2022,DA01709,Silver,True
1710,1710,Honda,Focus,2024,DA01710,Silver,True
1711,1711,Hyundai,Civic,2020,DA01711,Silver,True
1712,1712,Toyota,Corolla,2021,DA01712,Silver,True
1713,1713,Hyundai,Focus,2017,DA01713,Blue,True
1714,1714,Ford,Elantra,2016,DA01714,Black,True
1715,1715,Hyundai,Civic,2022,DA01715,White,True
1716,1716,Toyota,Civic,2015,DA01716,Black,True
1717,1717,Hyundai,Elantra,2021,DA01717,Blue,True
1718,1718,Toyota,Civic,2017,DA01718,White,False
1719,1719,Honda,Elantra,2019,DA01719,White,True
1720,1720,Honda,Corolla,2018,DA01720,Silver,True
1721,1721,Honda,Civic,2024,DA01721,Silver,True
1722,1722,Ford,Focus,2021,DA01722,White,True
1723,1723,Toyota,Corolla,2015,DA01723,White,True
1724,1724,Toyota,Focus,2016,DA01724,Black,True
1725,1725,Hyundai,Focus,2019,DA01725,Silver,True
1726,1726,Ford,Civic,2022,DA01726,Blue,True
1727,1727,Honda,Elantra,2019,DA01727,Silver,False
1728,1728,Honda,Elantra,2017,DA01728,Blue,True
1729,1729,Hyundai,Corolla,2015,DA01729,White,True
1730,1730,Toyota,Focus,2018,DA01730,Black,True
1731,1731,Ford,Corolla,2017,DA01731,Silver,True
1732,1732,Ford,Elantra,2015,DA01732,Black,True
1733,1733,Toyota,Corolla,2018,DA01733,Blue,False
1734,1734,Ford,Focus,2024,DA01734,Black,True
1735,1735,Toyota,Corolla,2021,DA01735,Silver,True
1736,1736,Toyota,Elantra,2023,DA01736,Blue,True
1737,1737,Toyota,Corolla,2024,DA01737,Black,True
1738,1738,Hyundai,Elantra,2024,DA01738,Black,True
1739,1739,Hyundai,Focus,2016,DA01739,Silver,True
1740,1740,Ford,Corolla,2024,DA01740,Blue,True
1741,1741,Toyota,Corolla,2024,DA01741,Blue,True
1742,1742,Hyundai,Corolla,2018,DA01742,Black,True
1743,1743,Ford,Civic,2019,DA01743,White,True
1744,1744,Hyundai,Focus,2019,DA01744,Black,True
1745,1745,Ford,Corolla,2018,DA01745,White,True
1746,1746,Toyota,Elantra,2020,DA01746,Blue,True
1747,1747,Honda,Corolla,2019,DA01747,Blue,True
1748,1748,Honda,Focus,2017,DA01748,Black,False
1749,1749,Ford,Elantra,2019,DA01749,Blue,True
1750,1750,Hyundai,Corolla,2017,DA01750,Silver,True
1751,1751,Ford,Civic,2020,DA01751,Blue,False
1752,1752,Honda,Civic,2017,DA01752,Silver,True
1753,1753,Toyota,Elantra,2024,DA01753,White,True
1754,1754,Hyundai,Elantra,2016,DA01754,Blue,True
1755,1755,Honda,Focus,2018,DA01755,Black,False
1756,1756,Ford,Elantra,2023,DA01756,Silver,True
1757,1757,Hyundai,Corolla,2022,DA01757,White,True
1758,1758,Hyundai,Elantra,2020,DA01758,Silver,True
1759,1759,Honda,Elantra,2018,DA01759,Black,True
1760,1760,Toyota,Focus,2015,DA01760,White,True
1761,1761,Honda,Civic,2024,DA01761,White,True
1762,1762,Honda,Corolla,2022,DA01762,Black,True
1763,1763,Ford,Civic,2018,DA01763,Blue,True
1764,1764,Hyundai,Corolla,2024,DA01764,Silver,True
1765,1765,Hyundai,Corolla,2023,DA01765,Blue,True
1766,1766,Ford,Focus,2016,DA01766,White,True
1767,1767,Toyota,Elantra,2017,DA01767,Silver,True
1768,1768,Hyundai,Elantra,2024,DA01768,White,True
1769,1769,Toyota,Corolla,2022,DA01769,Blue,True
1770,1770,Ford,Elantra,2021,DA01770,Silver,True
1771,1771,Toyota,Corolla,2023,DA01771,Black,True
1772,1772,Hyundai,Focus,2020,DA01772,White,True
1773,1773,Toyota,Civic,2024,DA01773,Silver,True
1774,1774,Hyundai,Civic,2020,DA01774,Blue,True
1775,1775,Hyundai,Focus,2024,DA01775,Blue,True
1776,1776,Honda,Focus,2016,DA01776,Black,True
1777,1777,Honda,Corolla,2023,DA01777,Black,False
1778,1778,Honda,Corolla,2023,DA01778,Silver,True
1779,1779,Ford,Elantra,2024,DA01779,Blue,True
1780,1780,Ford,Focus,2020,DA01780,Black,True
1781,1781,Ford,Focus,2019,DA01781,Silver,True
1782,1782,Toyota,Elantra,2024,DA01782,Black,True
1783,1783,Hyundai,Focus,2024,DA01783,Silver,True
1784,1784,Toyota,Elantra,2015,DA01784,White,True
1785,1785,Toyota,Focus,2024,DA01785,Silver,False
1786,1786,Honda,Civic,2024,DA01786,Black,True
1787,1787,Toyota,Elantra,2022,DA01787,Blue,True
1788,1788,Toyota,Focus,2018,DA01788,Black,True
1789,1789,Honda,Corolla,2018,DA01789,Blue,True
1790,1790,Hyundai,Elantra,2015,DA01790,Silver,True
1791,1791,Hyundai,Corolla,2020,DA01791,White,True
1792,1792,Toyota,Corolla,2022,DA01792,Black,True
1793,1793,Honda,Focus,2018,DA01793,White,True
1794,1794,Ford,Focus,2015,DA01794,Silver,True
1795,1795,Hyundai,Corolla,2022,DA01795,Silver,True
1796,1796,Toyota,Corolla,2016,DA01796,Black,True
1797,1797,Ford,Focus,2019,DA01797,Silver,True
1798,1798,Ford,Civic,2017,DA01798,Silver,True
1799,1799,Toyota,Civic,2016,DA01799,Blue,True
1800,1800,Toyota,Civic,2022,DA01800,Black,True
1801,1801,Hyundai,Elantra,2024,DA01801,Blue,True
1802,1802,Ford,Civic,2019,DA01802,Blue,False
1803,1803,Honda,Elantra,2017,DA01803,Black,True
1804,1804,Honda,Corolla,2019,DA01804,Black,True
1805,1805,Toyota,Civic,2017,DA01805,Black,True
1806,1806,Ford,Elantra,2018,DA01806,Silver,True
1807,1807,Toyota,Focus,2020,DA01807,Silver,True
1808,1808,Toyota,Corolla,2024,DA01808,Black,True
1809,1809,Toyota,Corolla,2023,DA01809,Blue,True
1810,1810,Hyundai,Elantra,2022,DA01810,Blue,True
1811,1811,Ford,Elantra,2024,DA01811,White,True
1812,1812,Honda,Corolla,2015,DA01812,Silver,True
1813,1813,Toyota,Elantra,2023,DA01813,Silver,True
1814,1814,Toyota,Elantra,2015,DA01814,Black,True
1815,1815,Hyundai,Civic,2023,DA01815,Blue,True
1816,1816,Toyota,Corolla,2022,DA01816,White,True
1817,1817,Honda,Focus,2021,DA01817,Blue,True
1818,1818,Honda,Civic,2019,DA01818,Blue,True
1819,1819,Ford,Civic,2023,DA01819,White,True
1820,1820,Ford,Corolla,2024,DA01820,Blue,True
1821,1821,Hyundai,Focus,2022,DA01821,Blue,True
1822,1822,Honda,Corolla,2022,DA01822,White,True
1823,1823,Honda,Corolla,2016,DA01823,White,True
1824,1824,Ford,Civic,2021,DA01824,Black,True
1825,1825,Ford,Elantra,2015,DA01825,Silver,True
1826,1826,Honda,Elantra,2019,DA01826,Silver,False
1827,1827,Ford,Elantra,2024,DA01827,Silver,True
1828,1828,Honda,Elantra,2016,DA01828,Blue,True
1829,1829,Toyota,Corolla,2019,DA01829,White,True
1830,1830,Toyota,Corolla,2020,DA01830,Black,True
1831,1831,Hyundai,Corolla,2016,DA01831,Blue,True
1832,1832,Hyundai,Civic,2019,DA01832,Silver,False
1833,1833,Honda,Focus,2016,DA01833,Silver,True
1834,1834,Hyundai,Focus,2021,DA01834,White,True
1835,1835,Hyundai,Civic,2019,DA01835,Blue,True
1836,1836,Toyota,Civic,2022,DA01836,White,True
1837,1837,Hyundai,Elantra,2015,DA01837,Silver,True
1838,1838,Honda,Civic,2018,DA01838,Blue,True
1839,1839,Honda,Elantra,2019,DA01839,Blue,True
1840,1840,Honda,Elantra,2022,DA01840,Blue,True
1841,1841,Honda,Focus,2017,DA01841,Silver,True
1842,1842,Ford,Civic,2017,DA01842,Blue,True
1843,1843,Toyota,Corolla,2023,DA01843,White,True
1844,1844,Toyota,Corolla,2019,DA01844,Blue,True
1845,1845,Ford,Civic,2024,DA01845,Silver,True
1846,1846,Toyota,Elantra,2023,DA01846,Black,True
1847,1847,Hyundai,Focus,2021,DA01847,Black,True
1848,1848,Ford,Civic,2023,DA01848,Blue,True
1849,1849,Honda,Corolla,2020,DA01849,Blue,True
1850,1850,Ford,Civic,2015,DA01850,Blue,True
1851,1851,Ford,Elantra,2016,DA01851,Blue,True
1852,1852,Hyundai,Corolla,2023,DA01852,Blue,True
1853,1853,Toyota,Corolla,2015,DA01853,Silver,True
1854,1854,Ford,Corolla,2023,DA01854,Black,True
1855,1855,Hyundai,Focus,2022,DA01855,Blue,False
1856,1856,Hyundai,Elantra,2017,DA01856,Black,True
1857,1857,Honda,Corolla,2018,DA01857,Blue,True
1858,1858,Toyota,Elantra,2020,DA01858,White,True
1859,1859,Toyota,Corolla,2022,DA01859,Silver,True
1860,1860,Honda,Corolla,2020,DA01860,Silver,True
1861,1861,Ford,Civic,2017,DA01861,Black,True
1862,1862,Hyundai,Corolla,2023,DA01862,Silver,True
1863,1863,Ford,Corolla,2019,DA01863,Black,True
1864,1864,Toyota,Civic,2019,DA01864,Silver,True
1865,1865,Toyota,Elantra,2021,DA01865,Blue,False
1866,1866,Toyota,Focus,2024,DA01866,White,True
1867,1867,Honda,Civic,2020,DA01867,White,True
1868,1868,Ford,Elantra,2015,DA01868,White,True
1869,1869,Hyundai,Elantra,2021,DA01869,Black,True
1870,1870,Honda,Civic,2019,DA01870,Blue,True
1871,1871,Hyundai,Civic,2022,DA01871,Black,True
1872,1872,Ford,Focus,2023,DA01872,White,True
1873,1873,Toyota,Civic,2020,DA01873,White,True
1874,1874,Honda,Elantra,2021,DA01874,Silver,True
1875,1875,Honda,Focus,2022,DA01875,Silver,True
1876,1876,Honda,Focus,2017,DA01876,Blue,True
1877,1877,Hyundai,Focus,2020,DA01877,Blue,True
1878,1878,Toyota,Civic,2020,DA01878,Silver,True
1879,1879,Toyota,Elantra,2015,DA01879,Blue,True
1880,1880,Toyota,Focus,2022,DA01880,Blue,True
1881,1881,Hyundai,Civic,2016,DA01881,Blue,True
1882,1882,Honda,Elantra,2016,DA01882,Silver,True
1883,1883,Hyundai,Corolla,2015,DA01883,Blue,True
1884,1884,Toyota,Corolla,2022,DA01884,Blue,True
1885,1885,Honda,Elantra,2018,DA01885,Black,True
1886,1886,Hyundai,Focus,2021,DA01886,Silver,True
1887,1887,Honda,Civic,2022,DA01887,Silver,True
1888,1888,Hyundai,Focus,2023,DA01888,Silver,True
1889,1889,Hyundai,Focus,2019,DA01889,White,True
1890,1890,Toyota,Elantra,2023,DA01890,Silver,True
1891,1891,Ford,Focus,2022,DA01891,Silver,True
1892,1892,Hyundai,Corolla,2023,DA01892,Black,True
1893,1893,Hyundai,Elantra,2024,DA01893,Blue,True
1894,1894,Toyota,Focus,2021,DA01894,Black,True
1895,1895,Toyota,Corolla,2018,DA01895,White,True
1896,1896,Hyundai,Corolla,2024,DA01896,Black,True
1897,1897,Ford,Elantra,2018,DA01897,Blue,True
1898,1898,Hyundai,Elantra,2020,DA01898,Blue,True
1899,1899,Hyundai,Civic,2023,DA01899,Black,True
1900,1900,Hyundai,Focus,2018,DA01900,Silver,False
1901,1901,Hyundai,Civic,2024,DA01901,Blue,True
1902,1902,Ford,Civic,2016,DA01902,Blue,True
1903,1903,Honda,Focus,2019,DA01903,Black,True
1904,1904,Honda,Civic,2015,DA01904,Black,True
1905,1905,Honda,Elantra,2024,DA01905,Blue,True
1906,1906,Hyundai,Elantra,2017,DA01906,Blue,True
1907,1907,Honda,Corolla,2017,DA01907,White,True
1908,1908,Honda,Elantra,2018,DA01908,Black,True
1909,1909,Honda,Focus,2018,DA01909,Blue,True
1910,1910,Toyota,Corolla,2015,DA01910,Black,True
1911,1911,Hyundai,Corolla,2021,DA01911,Blue,True
1912,1912,Ford,Elantra,2024,DA01912,Black,True
1913,1913,Hyundai,Civic,2016,DA01913,White,True
1914,1914,Honda,Focus,2020,DA01914,Silver,False
1915,1915,Hyundai,Focus,2021,DA01915,Black,True
1916,1916,Toyota,Focus,2015,DA01916,Black,True
1917,1917,Hyundai,Focus,2017,DA01917,Silver,True
1918,1918,Toyota,Civic,2019,DA01918,Silver,True
1919,1919,Hyundai,Focus,2024,DA01919,White,True
1920,1920,Honda,Civic,2015,DA01920,Blue,True
1921,1921,Ford,Elantra,2022,DA01921,Silver,True
1922,1922,Ford,Focus,2017,DA01922,Black,True
1923,1923,Toyota,Corolla,2019,DA01923,White,False
1924,1924,Hyundai,Elantra,2017,DA01924,Black,True
1925,1925,Toyota,Focus,2021,DA01925,Blue,True
1926,1926,Hyundai,Civic,2023,DA01926,Black,True
1927,1927,Hyundai,Corolla,2016,DA01927,Black,True
1928,1928,Hyundai,Civic,2017,DA01928,White,False
1929,1929,Hyundai,Focus,2023,DA01929,White,True
1930,1930,Hyundai,Focus,2024,DA01930,Black,True
1931,1931,Toyota,Elantra,2021,DA01931,Silver,True
1932,1932,Toyota,Corolla,2021,DA01932,Blue,True
1933,1933,Honda,Corolla,2015,DA01933,Blue,True
1934,1934,Toyota,Corolla,2016,DA01934,White,True
1935,1935,Ford,Civic,2024,DA01935,Blue,True
1936,1936,Ford,Elantra,2023,DA01936,White,True
1937,1937,Toyota,Focus,2021,DA01937,Black,True
1938,1938,Honda,Focus,2022,DA01938,Silver,False
1939,1939,Hyundai,Focus,2018,DA01939,Silver,True
1940,1940,Toyota,Elantra,2020,DA01940,Blue,True
1941,1941,Hyundai,Civic,2024,DA01941,Blue,True
1942,1942,Honda,Corolla,2018,DA01942,White,True
1943,1943,Toyota,Civic,2024,DA01943,Blue,True
1944,1944,Toyota,Civic,2018,DA01944,White,True
1945,1945,Hyundai,Focus,2023,DA01945,Black,True
1946,1946,Hyundai,Corolla,2021,DA01946,Blue,True
1947,1947,Ford,Civic,2016,DA01947,White,True
1948,1948,Honda,Civic,2024,DA01948,Black,True
1949,1949,Toyota,Elantra,2022,DA01949,White,True
1950,1950,Toyota,Corolla,2015,DA01950,Silver,True
1951,1951,Toyota,Civic,2023,DA01951,Silver,True
1952,1952,Ford,Corolla,2022,DA01952,White,True
1953,1953,Hyundai,Elantra,2020,DA01953,Blue,True
1954,1954,Honda,Corolla,2019,DA01954,Black,True
1955,1955,Hyundai,Focus,2015,DA01955,White,True
1956,1956,Ford,Civic,2015,DA01956,Black,True
1957,1957,Ford,Corolla,2017,DA01957,White,True
1958,1958,Honda,Focus,2019,DA01958,Silver,False
1959,1959,Hyundai,Elantra,2016,DA01959,Silver,True
1960,1960,Honda,Corolla,2017,DA01960,Black,True
1961,1961,Hyundai,Elantra,2019,DA01961,Blue,False
1962,1962,Honda,Corolla,2020,DA01962,Silver,True
1963,1963,Toyota,Focus,2018,DA01963,White,True
1964,1964,Toyota,Elantra,2017,DA01964,Silver,True
1965,1965,Toyota,Focus,2016,DA01965,White,False
1966,1966,Toyota,Elantra,2016,DA01966,Blue,True
1967,1967,Toyota,Elantra,2016,DA01967,White,True
1968,1968,Ford,Elantra,2018,DA01968,White,True
1969,1969,Honda,Civic,2020,DA01969,Blue,False
1970,1970,Honda,Elantra,2020,DA01970,Silver,True
1971,1971,Ford,Elantra,2015,DA01971,Blue,True
1972,1972,Hyundai,Corolla,2024,DA01972,Black,True
1973,1973,Hyundai,Civic,2016,DA01973,Blue,True
1974,1974,Toyota,Corolla,2022,DA01974,Black,True
1975,1975,Hyundai,Civic,2021,DA01975,Blue,True
1976,1976,Hyundai,Corolla,2022,DA01976,Black,True
1977,1977,Ford,Civic,2015,DA01977,White,True
1978,1978,Toyota,Civic,2023,DA01978,White,False
1979,1979,Honda,Corolla,2015,DA01979,Black,True
1980,1980,Honda,Civic,2024,DA01980,White,True
1981,1981,Ford,Civic,2020,DA01981,White,True
1982,1982,Toyota,Corolla,2018,DA01982,Black,True
1983,1983,Honda,Civic,2018,DA01983,Blue,True
1984,1984,Hyundai,Corolla,2023,DA01984,Blue,True
1985,1985,Toyota,Corolla,2015,DA01985,Silver,True
1986,1986,Honda,Elantra,2021,DA01986,Black,True
1987,1987,Toyota,Civic,2022,DA01987,Blue,True
1988,1988,Ford,Corolla,2022,DA01988,Blue,True
1989,1989,Hyundai,Focus,2017,DA01989,Silver,True
1990,1990,Toyota,Corolla,2023,DA01990,Silver,True
1991,1991,Toyota,Corolla,2016,DA01991,Blue,True
1992,1992,Ford,Focus,2023,DA01992,Silver,True
1993,1993,Toyota,Focus,2019,DA01993,Silver,True
1994,1994,Honda,Corolla,2019,DA01994,Silver,False
1995,1995,Ford,Focus,2020,DA01995,Black,False
1996,1996,Honda,Civic,2022,DA01996,Black,True
1997,1997,Hyundai,Focus,2023,DA01997,Silver,True
1998,1998,Ford,Elantra,2019,DA01998,Blue,True
1999,1999,Hyundai,Corolla,2020,DA01999,Silver,True
2000,2000,Hyundai,Elantra,2020,DA02000,White,True
2001,2001,Toyota,Elantra,2021,DA02001,White,True
2002,2002,Honda,Focus,2022,DA02002,Black,True
2003,2003,Toyota,Civic,2016,DA02003,Blue,True
2004,2004,Hyundai,Focus,2019,DA02004,Blue,True
2005,2005,Honda,Civic,2021,DA02005,Black,True
2006,2006,Ford,Civic,2021,DA02006,Silver,True
2007,2007,Toyota,Elantra,2015,DA02007,Silver,True
2008,2008,Ford,Civic,2024,DA02008,Blue,True
2009,2009,Honda,Corolla,2015,DA02009,Blue,True
2010,2010,Hyundai,Civic,2024,DA02010,Black,True
2011,2011,Ford,Focus,2017,DA02011,Silver,True
2012,2012,Hyundai,Elantra,2016,DA02012,White,False
2013,2013,Ford,Elantra,2018,DA02013,Black,True
2014,2014,Hyundai,Focus,2018,DA02014,Silver,True
2015,2015,Honda,Corolla,2019,DA02015,White,True
2016,2016,Ford,Civic,2018,DA02016,White,True
2017,2017,Hyundai,Focus,2019,DA02017,White,True
2018,2018,Honda,Focus,2021,DA02018,White,True
2019,2019,Toyota,Elantra,2024,DA02019,Blue,True
2020,2020,Honda,Elantra,2022,DA02020,Blue,True
2021,2021,Toyota,Focus,2018,DA02021,Blue,True
2022,2022,Ford,Corolla,2022,DA02022,Black,True
2023,2023,Hyundai,Focus,2021,DA02023,Silver,True
